model-1584439913,1584439955.132,0.76,0.1707,0.74,0.1787,3
model-1584439913,1584439955.181,0.79,0.1613,0.73,0.1797,3
model-1584439913,1584439955.226,0.81,0.1384,0.71,0.1786,3
model-1584439913,1584439955.271,0.8,0.1433,0.72,0.1794,3
model-1584439913,1584439955.32,0.73,0.1685,0.73,0.179,3
model-1584439913,1584439955.364,0.68,0.1911,0.75,0.1787,3
model-1584439913,1584439955.408,0.81,0.1292,0.73,0.1796,3
model-1584439913,1584439955.457,0.78,0.1488,0.74,0.1798,3
model-1584439913,1584439955.501,0.73,0.1812,0.73,0.1794,3
model-1584439913,1584439955.55,0.79,0.1618,0.7,0.182,3
model-1584439913,1584439955.604,0.72,0.1788,0.72,0.1807,3
model-1584439913,1584439955.649,0.76,0.1657,0.75,0.1808,3
model-1584439913,1584439955.693,0.74,0.1692,0.76,0.1812,3
model-1584439913,1584439955.742,0.76,0.1661,0.76,0.1807,3
model-1584439913,1584439955.787,0.77,0.1619,0.71,0.1813,3
model-1584439913,1584439955.831,0.7,0.1757,0.72,0.1794,3
model-1584439913,1584439955.879,0.77,0.1697,0.76,0.1779,3
model-1584439913,1584439955.927,0.79,0.1482,0.74,0.1839,3
model-1584439913,1584439955.975,0.77,0.138,0.73,0.1842,3
model-1584439913,1584439956.026,0.77,0.1612,0.75,0.1732,3
model-1584439913,1584439956.071,0.73,0.1678,0.74,0.1709,3
model-1584439913,1584439956.104,0.75,0.1696,0.74,0.1758,3
model-1584439913,1584439956.156,0.79,0.131,0.74,0.1799,4
model-1584439913,1584439956.201,0.79,0.1545,0.71,0.1726,4
model-1584439913,1584439956.248,0.75,0.1638,0.76,0.1718,4
model-1584439913,1584439956.297,0.77,0.156,0.76,0.1847,4
model-1584439913,1584439956.344,0.71,0.1676,0.77,0.1875,4
model-1584439913,1584439956.39,0.77,0.162,0.76,0.172,4
model-1584439913,1584439956.443,0.76,0.1623,0.77,0.164,4
model-1584439913,1584439956.488,0.87,0.1254,0.73,0.1648,4
model-1584439913,1584439956.535,0.83,0.1211,0.73,0.1703,4
model-1584439913,1584439956.591,0.77,0.1678,0.72,0.1705,4
model-1584439913,1584439956.638,0.82,0.1376,0.76,0.1675,4
model-1584439913,1584439956.688,0.79,0.1593,0.79,0.1713,4
model-1584439913,1584439956.734,0.77,0.1604,0.78,0.1709,4
model-1584439913,1584439956.778,0.87,0.1205,0.79,0.1666,4
model-1584439913,1584439956.826,0.77,0.1556,0.75,0.1644,4
model-1584439913,1584439956.87,0.7,0.1918,0.75,0.1704,4
model-1584439913,1584439956.914,0.86,0.1074,0.7,0.178,4
model-1584439913,1584439956.963,0.8,0.1578,0.71,0.1906,4
model-1584439913,1584439957.011,0.74,0.19,0.7,0.1755,4
model-1584439913,1584439957.062,0.78,0.1528,0.75,0.1665,4
model-1584439913,1584439957.113,0.74,0.1612,0.77,0.1729,4
model-1584439913,1584439957.16,0.78,0.1614,0.73,0.1949,4
model-1584439913,1584439957.206,0.73,0.1873,0.69,0.2085,4
model-1584439913,1584439957.254,0.68,0.1967,0.7,0.1993,4
model-1584439913,1584439957.298,0.76,0.1639,0.74,0.1863,4
model-1584439913,1584439957.342,0.76,0.1736,0.68,0.1845,4
model-1584439913,1584439957.391,0.77,0.1659,0.7,0.202,4
model-1584439913,1584439957.437,0.72,0.196,0.68,0.2067,4
model-1584439913,1584439957.483,0.72,0.1808,0.71,0.199,4
model-1584439913,1584439957.533,0.8,0.1461,0.69,0.1925,4
model-1584439913,1584439957.579,0.72,0.1683,0.69,0.1936,4
model-1584439913,1584439957.628,0.7,0.184,0.66,0.205,4
model-1584439913,1584439957.678,0.74,0.1816,0.67,0.2107,4
model-1584439913,1584439957.725,0.67,0.189,0.69,0.2084,4
model-1584439913,1584439957.77,0.74,0.1681,0.67,0.197,4
model-1584439913,1584439957.817,0.69,0.1941,0.68,0.1833,4
model-1584439913,1584439957.863,0.79,0.163,0.69,0.1777,4
model-1584439913,1584439957.91,0.78,0.1551,0.7,0.1748,4
model-1584439913,1584439957.96,0.76,0.1713,0.72,0.1693,4
model-1584439913,1584439958.008,0.76,0.1726,0.71,0.1644,4
model-1584439913,1584439958.054,0.78,0.1577,0.73,0.1619,4
model-1584439913,1584439958.103,0.72,0.1803,0.75,0.1617,4
model-1584439913,1584439958.148,0.75,0.1472,0.76,0.1626,4
model-1584439913,1584439958.194,0.78,0.156,0.76,0.1617,4
model-1584439913,1584439958.243,0.68,0.1995,0.77,0.1584,4
model-1584439913,1584439958.287,0.72,0.1868,0.77,0.1582,4
model-1584439913,1584439958.332,0.75,0.1652,0.74,0.1594,4
model-1584439913,1584439958.381,0.75,0.1527,0.75,0.1591,4
model-1584439913,1584439958.426,0.73,0.18,0.78,0.1589,4
model-1584439913,1584439958.47,0.76,0.1567,0.77,0.1598,4
model-1584439913,1584439958.52,0.76,0.1551,0.78,0.1609,4
model-1584439913,1584439958.566,0.77,0.1643,0.78,0.1621,4
model-1584439913,1584439958.613,0.81,0.1427,0.77,0.164,4
model-1584439913,1584439958.669,0.77,0.1481,0.77,0.1643,4
model-1584439913,1584439958.717,0.8,0.1583,0.78,0.1623,4
model-1584439913,1584439958.771,0.71,0.167,0.78,0.1611,4
model-1584439913,1584439958.822,0.77,0.1526,0.78,0.1589,4
model-1584439913,1584439958.866,0.74,0.1657,0.78,0.1573,4
model-1584439913,1584439958.911,0.84,0.1142,0.77,0.1564,4
model-1584439913,1584439958.964,0.75,0.1805,0.77,0.1569,4
model-1584439913,1584439959.013,0.79,0.1472,0.76,0.1581,4
model-1584439913,1584439959.06,0.74,0.1911,0.77,0.158,4
model-1584439913,1584439959.109,0.77,0.1547,0.79,0.1595,4
model-1584439913,1584439959.153,0.82,0.1385,0.78,0.1669,4
model-1584439913,1584439959.198,0.85,0.1192,0.74,0.174,4
model-1584439913,1584439959.245,0.76,0.1509,0.79,0.1653,4
model-1584439913,1584439959.29,0.78,0.1594,0.79,0.1568,4
model-1584439913,1584439959.338,0.78,0.1691,0.77,0.1552,4
model-1584439913,1584439959.386,0.79,0.1609,0.76,0.1559,4
model-1584439913,1584439959.431,0.8,0.1583,0.77,0.1554,4
model-1584439913,1584439959.475,0.8,0.1516,0.78,0.1571,4
model-1584439913,1584439959.523,0.81,0.1592,0.8,0.1591,4
model-1584439913,1584439959.567,0.77,0.1559,0.79,0.1583,4
model-1584439913,1584439959.611,0.73,0.1743,0.8,0.156,4
model-1584439913,1584439959.664,0.77,0.158,0.79,0.1547,4
model-1584439913,1584439959.709,0.77,0.1634,0.78,0.1539,4
model-1584439913,1584439959.753,0.8,0.1507,0.78,0.1525,4
model-1584439913,1584439959.802,0.84,0.1203,0.79,0.1525,4
model-1584439913,1584439959.855,0.71,0.1765,0.81,0.1535,4
model-1584439913,1584439959.901,0.74,0.178,0.81,0.1553,4
model-1584439913,1584439959.951,0.8,0.1372,0.79,0.1568,4
model-1584439913,1584439959.998,0.8,0.1371,0.79,0.1547,4
model-1584439913,1584439960.043,0.79,0.1355,0.79,0.1572,4
model-1584439913,1584439960.092,0.76,0.1546,0.72,0.1699,4
model-1584439913,1584439960.139,0.8,0.1512,0.72,0.1716,4
model-1584439913,1584439960.185,0.8,0.1407,0.78,0.1587,4
model-1584439913,1584439960.235,0.81,0.1242,0.76,0.1575,4
model-1584439913,1584439960.281,0.87,0.1134,0.69,0.1894,4
model-1584439913,1584439960.326,0.73,0.1834,0.67,0.2054,4
model-1584439913,1584439960.375,0.78,0.1604,0.71,0.1932,4
model-1584439913,1584439960.423,0.71,0.1902,0.75,0.1642,4
model-1584439913,1584439960.468,0.8,0.1587,0.8,0.1644,4
model-1584439913,1584439960.518,0.77,0.154,0.7,0.1928,4
model-1584439913,1584439960.563,0.73,0.1808,0.72,0.1926,4
model-1584439913,1584439960.609,0.8,0.159,0.74,0.1727,4
model-1584439913,1584439960.658,0.77,0.1406,0.8,0.1604,4
model-1584439913,1584439960.707,0.82,0.1321,0.78,0.1592,4
model-1584439913,1584439960.751,0.78,0.1588,0.75,0.1649,4
model-1584439913,1584439960.801,0.75,0.1589,0.77,0.1658,4
model-1584439913,1584439960.849,0.72,0.1803,0.76,0.1653,4
model-1584439913,1584439960.894,0.76,0.1736,0.76,0.1675,4
model-1584439913,1584439960.945,0.78,0.1321,0.76,0.1694,4
model-1584439913,1584439960.99,0.76,0.1625,0.75,0.169,4
model-1584439913,1584439961.035,0.78,0.1683,0.75,0.1676,4
model-1584439913,1584439961.084,0.67,0.1898,0.77,0.1658,4
model-1584439913,1584439961.13,0.76,0.1585,0.77,0.1638,4
model-1584439913,1584439961.174,0.77,0.154,0.79,0.1628,4
model-1584439913,1584439961.224,0.76,0.1722,0.79,0.1621,4
model-1584439913,1584439961.27,0.75,0.1579,0.78,0.1613,4
model-1584439913,1584439961.316,0.73,0.1702,0.77,0.1623,4
model-1584439913,1584439961.366,0.79,0.1516,0.77,0.1667,4
model-1584439913,1584439961.411,0.79,0.1611,0.77,0.168,4
model-1584439913,1584439961.456,0.87,0.1238,0.76,0.1672,4
model-1584439913,1584439961.504,0.7,0.1875,0.78,0.166,4
model-1584439913,1584439961.553,0.74,0.1731,0.74,0.1703,4
model-1584439913,1584439961.599,0.75,0.1771,0.74,0.1774,4
model-1584439913,1584439961.649,0.71,0.1517,0.74,0.1736,4
model-1584439913,1584439961.697,0.84,0.126,0.72,0.1695,4
model-1584439913,1584439961.746,0.72,0.1817,0.76,0.1656,4
model-1584439913,1584439961.796,0.82,0.1327,0.75,0.1649,4
model-1584439913,1584439961.842,0.79,0.1596,0.75,0.1646,4
model-1584439913,1584439961.887,0.74,0.1751,0.76,0.1634,4
model-1584439913,1584439961.936,0.83,0.1486,0.74,0.1638,4
model-1584439913,1584439961.98,0.83,0.1203,0.73,0.1651,4
model-1584439913,1584439962.025,0.77,0.1745,0.74,0.1655,4
model-1584439913,1584439962.077,0.82,0.1236,0.75,0.1658,4
model-1584439913,1584439962.123,0.77,0.1688,0.75,0.1671,4
model-1584439913,1584439962.167,0.81,0.1379,0.74,0.168,4
model-1584439913,1584439962.215,0.75,0.1637,0.77,0.1694,4
model-1584439913,1584439962.26,0.77,0.1634,0.74,0.1714,4
model-1584439913,1584439962.305,0.78,0.1704,0.73,0.174,4
model-1584439913,1584439962.354,0.82,0.124,0.73,0.1777,4
model-1584439913,1584439962.398,0.74,0.1679,0.74,0.1757,4
model-1584439913,1584439962.444,0.8,0.1509,0.76,0.173,4
model-1584439913,1584439962.492,0.72,0.1776,0.77,0.1724,4
model-1584439913,1584439962.539,0.81,0.1329,0.77,0.1769,4
model-1584439913,1584439962.584,0.78,0.1533,0.76,0.1768,4
model-1584439913,1584439962.633,0.67,0.2124,0.78,0.1675,4
model-1584439913,1584439962.678,0.75,0.164,0.73,0.1754,4
model-1584439913,1584439962.73,0.75,0.1643,0.75,0.1803,4
model-1584439913,1584439962.782,0.76,0.1683,0.73,0.1821,4
model-1584439913,1584439962.826,0.79,0.1289,0.73,0.1797,4
model-1584439913,1584439962.871,0.77,0.1482,0.76,0.1786,4
model-1584439913,1584439962.92,0.74,0.1696,0.78,0.1756,4
model-1584439913,1584439962.964,0.83,0.1263,0.75,0.1761,4
model-1584439913,1584439963.01,0.77,0.1448,0.7,0.1883,4
model-1584439913,1584439963.062,0.77,0.1599,0.7,0.1961,4
model-1584439913,1584439963.108,0.75,0.173,0.69,0.1824,4
model-1584439913,1584439963.153,0.8,0.1457,0.75,0.1738,4
model-1584439913,1584439963.201,0.78,0.1575,0.75,0.1717,4
model-1584439913,1584439963.244,0.83,0.1512,0.78,0.1725,4
model-1584439913,1584439963.288,0.79,0.1324,0.76,0.1754,4
model-1584439913,1584439963.338,0.74,0.175,0.76,0.1775,4
model-1584439913,1584439963.383,0.78,0.154,0.75,0.1813,4
model-1584439913,1584439963.43,0.81,0.1457,0.73,0.1864,4
model-1584439913,1584439963.484,0.69,0.1918,0.73,0.1896,4
model-1584439913,1584439963.532,0.73,0.1735,0.72,0.1878,4
model-1584439913,1584439963.577,0.72,0.1893,0.72,0.1893,4
model-1584439913,1584439963.627,0.8,0.1643,0.71,0.1888,4
model-1584439913,1584439963.673,0.8,0.1378,0.74,0.189,4
model-1584439913,1584439963.719,0.77,0.1504,0.71,0.1892,4
model-1584439913,1584439963.777,0.74,0.1723,0.72,0.1887,4
model-1584439913,1584439963.826,0.73,0.1754,0.7,0.189,4
model-1584439913,1584439963.871,0.74,0.1703,0.69,0.1886,4
model-1584439913,1584439963.921,0.82,0.1468,0.71,0.1875,4
model-1584439913,1584439963.966,0.86,0.1338,0.71,0.1851,4
model-1584439913,1584439964.012,0.72,0.1635,0.73,0.1833,4
model-1584439913,1584439964.06,0.76,0.1733,0.73,0.182,4
model-1584439913,1584439964.105,0.78,0.1575,0.73,0.1816,4
model-1584439913,1584439964.15,0.75,0.1484,0.73,0.1815,4
model-1584439913,1584439964.198,0.79,0.1529,0.72,0.1823,4
model-1584439913,1584439964.245,0.8,0.1502,0.72,0.1832,4
model-1584439913,1584439964.29,0.75,0.1638,0.71,0.1838,4
model-1584439913,1584439964.34,0.76,0.1689,0.71,0.1825,4
model-1584439913,1584439964.385,0.77,0.1536,0.71,0.182,4
model-1584439913,1584439964.433,0.69,0.1713,0.71,0.1827,4
model-1584439913,1584439964.482,0.8,0.1589,0.7,0.1821,4
model-1584439913,1584439964.528,0.84,0.1206,0.71,0.1815,4
model-1584439913,1584439964.574,0.74,0.1637,0.74,0.1808,4
model-1584439913,1584439964.623,0.8,0.1406,0.74,0.1817,4
model-1584439913,1584439964.67,0.78,0.1627,0.74,0.1807,4
model-1584439913,1584439964.716,0.82,0.1422,0.76,0.1797,4
model-1584439913,1584439964.769,0.79,0.1494,0.73,0.1792,4
model-1584439913,1584439964.821,0.75,0.1592,0.72,0.1788,4
model-1584439913,1584439964.865,0.76,0.1568,0.73,0.179,4
model-1584439913,1584439964.914,0.82,0.1163,0.74,0.1812,4
model-1584439913,1584439964.959,0.83,0.1214,0.75,0.1819,4
model-1584439913,1584439965.005,0.73,0.1714,0.75,0.1828,4
model-1584439913,1584439965.054,0.74,0.1691,0.76,0.1826,4
model-1584439913,1584439965.099,0.79,0.1426,0.75,0.1841,4
model-1584439913,1584439965.143,0.84,0.1392,0.76,0.1846,4
model-1584439913,1584439965.191,0.82,0.1387,0.76,0.184,4
model-1584439913,1584439965.236,0.77,0.1749,0.76,0.1832,4
model-1584439913,1584439965.282,0.81,0.1454,0.74,0.1844,4
model-1584439913,1584439965.331,0.8,0.1498,0.73,0.186,4
model-1584439913,1584439965.376,0.83,0.1369,0.74,0.1834,4
model-1584439913,1584439965.425,0.79,0.1464,0.76,0.1807,4
model-1584439913,1584439965.475,0.82,0.1326,0.77,0.1786,4
model-1584439913,1584439965.522,0.7,0.1956,0.75,0.179,4
model-1584439913,1584439965.567,0.8,0.1361,0.75,0.1845,4
model-1584439913,1584439965.617,0.79,0.1445,0.75,0.1862,4
model-1584439913,1584439965.663,0.79,0.1466,0.74,0.1868,4
model-1584439913,1584439965.709,0.74,0.1655,0.72,0.1846,4
model-1584439913,1584439965.757,0.82,0.1406,0.74,0.1846,4
model-1584439913,1584439965.809,0.75,0.1557,0.74,0.1862,4
model-1584439913,1584439965.856,0.85,0.1256,0.75,0.1886,4
model-1584439913,1584439965.906,0.84,0.125,0.74,0.1922,4
model-1584439913,1584439965.954,0.75,0.1607,0.77,0.1886,4
model-1584439913,1584439966.0,0.72,0.1878,0.75,0.1852,4
model-1584439913,1584439966.049,0.82,0.1264,0.74,0.1842,4
model-1584439913,1584439966.094,0.83,0.1282,0.73,0.1865,4
model-1584439913,1584439966.139,0.77,0.1684,0.75,0.1891,4
model-1584439913,1584439966.188,0.78,0.1447,0.75,0.1902,4
model-1584439913,1584439966.233,0.76,0.1612,0.75,0.1857,4
model-1584439913,1584439966.277,0.78,0.1447,0.71,0.1841,4
model-1584439913,1584439966.325,0.79,0.1623,0.73,0.185,4
model-1584439913,1584439966.369,0.77,0.156,0.73,0.1843,4
model-1584439913,1584439966.417,0.79,0.1492,0.73,0.1777,4
model-1584439913,1584439966.466,0.81,0.1414,0.73,0.1745,4
model-1584439913,1584439966.513,0.79,0.1428,0.74,0.1734,4
model-1584439913,1584439966.558,0.82,0.1308,0.74,0.1722,4
model-1584439913,1584439966.607,0.84,0.127,0.75,0.1714,4
model-1584439913,1584439966.653,0.81,0.133,0.75,0.1716,4
model-1584439913,1584439966.699,0.79,0.1556,0.74,0.1722,4
model-1584439913,1584439966.735,0.83,0.1391,0.72,0.1697,4
model-1584439913,1584439966.789,0.87,0.1098,0.74,0.1719,5
model-1584439913,1584439966.84,0.82,0.1302,0.74,0.1706,5
model-1584439913,1584439966.886,0.81,0.1433,0.74,0.1677,5
model-1584439913,1584439966.936,0.82,0.1265,0.75,0.1725,5
model-1584439913,1584439966.981,0.85,0.1202,0.74,0.1711,5
model-1584439913,1584439967.03,0.84,0.1235,0.75,0.1652,5
model-1584439913,1584439967.082,0.78,0.1466,0.75,0.1637,5
model-1584439913,1584439967.127,0.86,0.1068,0.76,0.1636,5
model-1584439913,1584439967.173,0.82,0.1178,0.77,0.1654,5
model-1584439913,1584439967.221,0.79,0.1543,0.76,0.1701,5
model-1584439913,1584439967.265,0.87,0.1038,0.76,0.1727,5
model-1584439913,1584439967.31,0.78,0.1618,0.75,0.1729,5
model-1584439913,1584439967.359,0.8,0.142,0.76,0.1719,5
model-1584439913,1584439967.403,0.82,0.1154,0.8,0.1717,5
model-1584439913,1584439967.449,0.78,0.1411,0.78,0.1699,5
model-1584439913,1584439967.498,0.75,0.1696,0.76,0.1718,5
model-1584439913,1584439967.546,0.89,0.1008,0.77,0.1764,5
model-1584439913,1584439967.591,0.78,0.1363,0.71,0.1979,5
model-1584439913,1584439967.639,0.79,0.1621,0.74,0.1914,5
model-1584439913,1584439967.686,0.84,0.1375,0.76,0.1803,5
model-1584439913,1584439967.733,0.75,0.1624,0.73,0.1753,5
model-1584439913,1584439967.782,0.8,0.1429,0.72,0.1947,5
model-1584439913,1584439967.828,0.75,0.1944,0.69,0.2143,5
model-1584439913,1584439967.879,0.72,0.1768,0.7,0.2118,5
model-1584439913,1584439967.93,0.81,0.1615,0.7,0.1979,5
model-1584439913,1584439967.977,0.75,0.1714,0.73,0.1831,5
model-1584439913,1584439968.023,0.78,0.1521,0.71,0.1975,5
model-1584439913,1584439968.073,0.78,0.1624,0.71,0.2101,5
model-1584439913,1584439968.12,0.77,0.1672,0.73,0.2052,5
model-1584439913,1584439968.165,0.82,0.1382,0.72,0.1948,5
model-1584439913,1584439968.214,0.72,0.1682,0.72,0.186,5
model-1584439913,1584439968.259,0.75,0.161,0.72,0.1908,5
model-1584439913,1584439968.304,0.8,0.1439,0.7,0.2009,5
model-1584439913,1584439968.351,0.75,0.1574,0.71,0.2017,5
model-1584439913,1584439968.395,0.81,0.1462,0.73,0.1912,5
model-1584439913,1584439968.441,0.7,0.1867,0.7,0.1748,5
model-1584439913,1584439968.491,0.79,0.1408,0.76,0.1662,5
model-1584439913,1584439968.536,0.8,0.1282,0.72,0.1708,5
model-1584439913,1584439968.581,0.77,0.1505,0.74,0.1759,5
model-1584439913,1584439968.631,0.76,0.1684,0.75,0.1702,5
model-1584439913,1584439968.68,0.8,0.152,0.75,0.1627,5
model-1584439913,1584439968.727,0.78,0.1612,0.78,0.1618,5
model-1584439913,1584439968.776,0.83,0.1344,0.74,0.1697,5
model-1584439913,1584439968.821,0.76,0.1543,0.74,0.1734,5
model-1584439913,1584439968.873,0.66,0.2073,0.75,0.1602,5
model-1584439913,1584439968.932,0.71,0.1922,0.78,0.145,5
model-1584439913,1584439968.978,0.8,0.1404,0.82,0.1426,5
model-1584439913,1584439969.024,0.84,0.1326,0.82,0.1446,5
model-1584439913,1584439969.074,0.72,0.1818,0.81,0.1454,5
model-1584439913,1584439969.122,0.79,0.1394,0.8,0.1451,5
model-1584439913,1584439969.17,0.78,0.1512,0.78,0.1458,5
model-1584439913,1584439969.219,0.77,0.1444,0.78,0.1491,5
model-1584439913,1584439969.264,0.78,0.133,0.79,0.1536,5
model-1584439913,1584439969.309,0.83,0.1345,0.78,0.1584,5
model-1584439913,1584439969.358,0.77,0.1512,0.78,0.1583,5
model-1584439913,1584439969.404,0.8,0.1498,0.79,0.1558,5
model-1584439913,1584439969.449,0.8,0.146,0.8,0.1491,5
model-1584439913,1584439969.499,0.76,0.1541,0.79,0.1458,5
model-1584439913,1584439969.548,0.87,0.1043,0.8,0.147,5
model-1584439913,1584439969.592,0.76,0.1592,0.77,0.1476,5
model-1584439913,1584439969.641,0.82,0.121,0.77,0.1489,5
model-1584439913,1584439969.687,0.74,0.1907,0.79,0.1485,5
model-1584439913,1584439969.741,0.83,0.1378,0.8,0.1521,5
model-1584439913,1584439969.796,0.84,0.1271,0.78,0.1583,5
model-1584439913,1584439969.842,0.83,0.1164,0.79,0.161,5
model-1584439913,1584439969.893,0.78,0.1206,0.81,0.1553,5
model-1584439913,1584439969.953,0.81,0.1406,0.78,0.1518,5
model-1584439913,1584439970.001,0.8,0.1413,0.77,0.1542,5
model-1584439913,1584439970.048,0.8,0.1412,0.78,0.1572,5
model-1584439913,1584439970.098,0.82,0.1447,0.78,0.1578,5
model-1584439913,1584439970.144,0.82,0.1388,0.78,0.1586,5
model-1584439913,1584439970.189,0.81,0.1467,0.78,0.1601,5
model-1584439913,1584439970.239,0.81,0.1341,0.75,0.1625,5
model-1584439913,1584439970.284,0.75,0.1539,0.76,0.1653,5
model-1584439913,1584439970.328,0.77,0.1519,0.75,0.1668,5
model-1584439913,1584439970.377,0.77,0.1543,0.73,0.1647,5
model-1584439913,1584439970.422,0.85,0.129,0.75,0.1621,5
model-1584439913,1584439970.467,0.84,0.114,0.76,0.1596,5
model-1584439913,1584439970.515,0.76,0.1529,0.75,0.1611,5
model-1584439913,1584439970.562,0.76,0.1676,0.75,0.1597,5
model-1584439913,1584439970.607,0.84,0.1248,0.76,0.1586,5
model-1584439913,1584439970.656,0.82,0.1246,0.77,0.153,5
model-1584439913,1584439970.702,0.81,0.1123,0.79,0.1521,5
model-1584439913,1584439970.747,0.78,0.1489,0.8,0.1593,5
model-1584439913,1584439970.796,0.84,0.1248,0.79,0.1638,5
model-1584439913,1584439970.84,0.83,0.1107,0.81,0.1586,5
model-1584439913,1584439970.888,0.82,0.127,0.78,0.1541,5
model-1584439913,1584439970.941,0.87,0.0987,0.74,0.169,5
model-1584439913,1584439970.988,0.81,0.1463,0.74,0.1875,5
model-1584439913,1584439971.032,0.83,0.131,0.74,0.1866,5
model-1584439913,1584439971.082,0.78,0.1604,0.74,0.1702,5
model-1584439913,1584439971.126,0.82,0.1393,0.78,0.1543,5
model-1584439913,1584439971.169,0.82,0.13,0.78,0.1598,5
model-1584439913,1584439971.218,0.85,0.1233,0.72,0.1694,5
model-1584439913,1584439971.264,0.8,0.1261,0.72,0.1703,5
model-1584439913,1584439971.311,0.78,0.1216,0.75,0.1655,5
model-1584439913,1584439971.361,0.81,0.1182,0.74,0.1652,5
model-1584439913,1584439971.407,0.81,0.1518,0.76,0.1681,5
model-1584439913,1584439971.452,0.81,0.1326,0.78,0.1648,5
model-1584439913,1584439971.501,0.77,0.1566,0.77,0.1588,5
model-1584439913,1584439971.548,0.77,0.1646,0.81,0.1549,5
model-1584439913,1584439971.594,0.87,0.1092,0.81,0.1536,5
model-1584439913,1584439971.645,0.74,0.1537,0.79,0.1541,5
model-1584439913,1584439971.69,0.83,0.1409,0.78,0.1581,5
model-1584439913,1584439971.735,0.72,0.1783,0.78,0.1607,5
model-1584439913,1584439971.784,0.8,0.1428,0.78,0.1613,5
model-1584439913,1584439971.829,0.76,0.1588,0.76,0.1597,5
model-1584439913,1584439971.875,0.78,0.1592,0.78,0.1591,5
model-1584439913,1584439971.924,0.76,0.1531,0.8,0.1617,5
model-1584439913,1584439971.976,0.74,0.1628,0.8,0.1612,5
model-1584439913,1584439972.023,0.77,0.1542,0.78,0.1614,5
model-1584439913,1584439972.073,0.78,0.1506,0.79,0.1627,5
model-1584439913,1584439972.118,0.89,0.0966,0.74,0.1642,5
model-1584439913,1584439972.163,0.76,0.1553,0.74,0.1638,5
model-1584439913,1584439972.213,0.77,0.1644,0.74,0.1635,5
model-1584439913,1584439972.257,0.79,0.158,0.74,0.1657,5
model-1584439913,1584439972.303,0.86,0.1121,0.74,0.1655,5
model-1584439913,1584439972.352,0.86,0.1094,0.73,0.1657,5
model-1584439913,1584439972.397,0.78,0.1594,0.76,0.1653,5
model-1584439913,1584439972.443,0.84,0.1129,0.76,0.1664,5
model-1584439913,1584439972.494,0.83,0.1335,0.75,0.167,5
model-1584439913,1584439972.539,0.77,0.1489,0.75,0.1681,5
model-1584439913,1584439972.586,0.84,0.1373,0.75,0.1699,5
model-1584439913,1584439972.636,0.9,0.1002,0.76,0.1739,5
model-1584439913,1584439972.681,0.74,0.1653,0.75,0.1751,5
model-1584439913,1584439972.726,0.87,0.1018,0.73,0.1747,5
model-1584439913,1584439972.774,0.78,0.1594,0.75,0.1748,5
model-1584439913,1584439972.819,0.81,0.1287,0.75,0.1747,5
model-1584439913,1584439972.864,0.78,0.1466,0.74,0.1755,5
model-1584439913,1584439972.913,0.82,0.151,0.74,0.1771,5
model-1584439913,1584439972.959,0.8,0.1488,0.76,0.1783,5
model-1584439913,1584439973.012,0.82,0.1239,0.76,0.1801,5
model-1584439913,1584439973.062,0.8,0.1468,0.77,0.1784,5
model-1584439913,1584439973.107,0.78,0.1516,0.77,0.1765,5
model-1584439913,1584439973.155,0.77,0.1482,0.75,0.1774,5
model-1584439913,1584439973.206,0.8,0.1317,0.74,0.1781,5
model-1584439913,1584439973.26,0.77,0.1429,0.75,0.176,5
model-1584439913,1584439973.309,0.72,0.1814,0.77,0.1699,5
model-1584439913,1584439973.358,0.79,0.1504,0.78,0.1734,5
model-1584439913,1584439973.405,0.79,0.1473,0.76,0.1766,5
model-1584439913,1584439973.451,0.79,0.1423,0.75,0.1767,5
model-1584439913,1584439973.5,0.84,0.1056,0.75,0.1739,5
model-1584439913,1584439973.545,0.81,0.131,0.73,0.1734,5
model-1584439913,1584439973.59,0.81,0.1315,0.74,0.1733,5
model-1584439913,1584439973.641,0.86,0.1005,0.75,0.1746,5
model-1584439913,1584439973.687,0.82,0.1372,0.73,0.1796,5
model-1584439913,1584439973.733,0.84,0.1251,0.74,0.1865,5
model-1584439913,1584439973.783,0.76,0.149,0.73,0.1822,5
model-1584439913,1584439973.829,0.79,0.1343,0.71,0.1803,5
model-1584439913,1584439973.874,0.82,0.1364,0.73,0.1806,5
model-1584439913,1584439973.925,0.83,0.1324,0.75,0.1794,5
model-1584439913,1584439973.972,0.89,0.1034,0.76,0.1807,5
model-1584439913,1584439974.023,0.76,0.1567,0.73,0.1819,5
model-1584439913,1584439974.072,0.8,0.1303,0.72,0.1839,5
model-1584439913,1584439974.117,0.8,0.1422,0.72,0.1858,5
model-1584439913,1584439974.166,0.75,0.1645,0.72,0.186,5
model-1584439913,1584439974.218,0.81,0.1537,0.72,0.1869,5
model-1584439913,1584439974.264,0.74,0.1703,0.73,0.1876,5
model-1584439913,1584439974.31,0.77,0.1493,0.73,0.1844,5
model-1584439913,1584439974.358,0.81,0.12,0.74,0.1827,5
model-1584439913,1584439974.405,0.84,0.122,0.73,0.1894,5
model-1584439913,1584439974.45,0.73,0.1583,0.7,0.1955,5
model-1584439913,1584439974.5,0.73,0.1634,0.69,0.197,5
model-1584439913,1584439974.546,0.75,0.1505,0.73,0.1947,5
model-1584439913,1584439974.591,0.82,0.1392,0.7,0.1925,5
model-1584439913,1584439974.642,0.88,0.1117,0.71,0.1921,5
model-1584439913,1584439974.688,0.78,0.1496,0.7,0.1915,5
